327836182,74.4667,16.7,20141213
291190481,74.4667,16.7,20140327
314690816,74.4667,16.7,20140918
312300997,74.4667,16.7,20140903
314353468,74.4667,16.7,20140917
295886014,74.4667,16.7,20140503
286634731,74.4667,16.7,20140220
324542958,74.6,16.7,20141121
306760658,74.6,16.7,20140725
329233800,74.6,16.7,20141223
296054026,74.6333,16.8333,20140505
310304753,74.6333,16.8333,20140820
295965592,74.6333,16.8333,20140504
283216693,74.6333,16.8333,20140116
306215653,74.6333,16.8333,20140722
328356520,74.6333,16.8333,20141217
288804333,74.6333,16.8333,20140309
328693222,74.5333,16.85,20141219
289737818,74.5667,16.8667,20140317
299773041,74.5667,16.8667,20140603
317451096,74.5667,16.8667,20141008
297427098,74.5667,16.8667,20140515
329079500,74.5667,16.8667,20141222
307966891,74.5667,16.8667,20140803
297560432,74.5667,16.8667,20140516
290740470,74.5667,16.8667,20140324
317116824,74.5667,16.8667,20141006
316896474,74.5667,16.8667,20141004
306213213,74.5667,16.8667,20140722
327020857,74.5667,16.8667,20141208
289876421,74.5667,16.8667,20140311
299606640,74.5667,16.8667,20140602
293358489,74.5667,16.8667,20140414
308345718,74.5667,16.8667,20140806
326234369,74.5667,16.8667,20141202
281854049,74.5667,16.8667,20140105
309032711,74.5667,16.8667,20140811
305002270,74.5667,16.8667,20140714
314590982,74.5667,16.8667,20140918
283789423,74.5667,16.8667,20140127
314375525,74.5667,16.8667,20140917
319584862,74.5667,16.8667,20141021
303468819,74.5667,16.8667,20140702
323372523,74.5667,16.8667,20141114
322895178,74.5667,16.8667,20141111
308074309,74.5667,16.8667,20140804
329242517,74.5667,16.8667,20141223
290188484,74.5667,16.8667,20140320
325639318,74.5667,16.8667,20141129
306379431,74.5667,16.8667,20140723
293784232,74.5667,16.8,20140417
282964947,74.9167,16.8833,20140114
288541704,74.4,16.95,20140307
317814979,73.8333,16.9667,20141010
318284990,74.1333,16.9833,20141013
319231169,74.9333,16.9833,20141019
316932881,74.6,17.0333,20141004
313841119,74.6,17.0333,20140913
317271681,74.6,17.0333,20141007
322895180,74.6,17.0333,20141111
314357156,74.6,17.0333,20140917
301672414,74.1833,17.1333,20140618
298551036,75.3667,17.15,20140524
288865900,75.3667,17.15,20140310
310963566,75.3667,17.15,20140825
296870658,75.3667,17.15,20140511
281827478,73.9167,17.2,20140105
322707836,73.9167,17.2,20141110
309170686,73.9167,17.2,20140812
303856583,73.9167,17.2,20140705
323520626,73.9167,17.2,20141115
282043865,73.9167,17.2,20140107
293473455,74.2,17.2833,20140415
315111335,74.2,17.2833,20140922
317451061,74.2,17.2833,20141008
319233410,74.2,17.2833,20141019
293614833,74.2,17.2833,20140317
310744146,74.2,17.2833,20140823
316745542,74.2,17.2833,20141003
322136726,74.2,17.2833,20141106
317818322,74.2,17.2833,20141010
314986662,74.2,17.2833,20140921
319986562,74.2,17.2833,20141023
316667620,74.2,17.2833,20141002
316895944,74.2,17.2833,20141004
319347302,74.2,17.2833,20141020
318550635,74.2,17.2833,20141015
313924919,73.6167,17.4667,20140914
287072932,73.6167,17.4667,20140223
296279902,73.6167,17.4667,20140506
286021681,73.6167,17.4667,20140215
302274136,73.6167,17.4667,20140623
293086202,73.6167,17.4667,20140411
281918466,73.6167,17.4667,20140106
291125981,73.6167,17.4667,20140327
296759921,73.6167,17.4667,20140509
294048313,73.6167,17.4667,20140419
323178366,73.6167,17.4667,20141113
290218751,73.6167,17.4667,20140320
304176473,73.6167,17.4667,20140708
288809451,73.6167,17.4667,20140309
291869946,73.6167,17.4667,20140402
307717972,73.6167,17.4667,20140801
304906569,73.6167,17.4667,20140713
304906565,75,17.4833,20140713
310742687,75,17.4833,20140823
313808973,75,17.4833,20140913
289564788,75,17.4833,20140315
329184846,75,17.4833,20141223
287223551,75,17.4833,20140224
305655006,75,17.4833,20140718
283708099,75,17.4833,20140127
323734317,75,17.4833,20141018
294988989,75,17.4833,20140426
288775025,75,17.4833,20140309
295229020,75,17.4833,20140428
312428376,75,17.4833,20140904
299442122,75,17.4833,20140531
302467344,75,17.4833,20140624
306377001,75,17.4833,20140723
301687574,75,17.4833,20140618
314069526,75,17.4833,20140915
287645162,75,17.4833,20140228
298468575,75,17.4833,20140523
282345582,75,17.4833,20140109
311774748,75,17.4833,20140830
325771344,75,17.4833,20141130
294337483,75,17.4833,20140422
292229050,75,17.4833,20140405
285607947,75,17.4833,20140212
308209589,75,17.4833,20140805
316298193,75,17.4833,20140930
318594506,75,17.4833,20141015
323074073,75,17.4833,20141112
285305926,75,17.4833,20140210
298767713,73.5167,17.5333,20140526
324091474,73.5167,17.5333,20141119
299512791,73.5167,17.5333,20140601
324680224,73.5167,17.5333,20141122
305190594,75.1667,17.5333,20140715
287923415,73.9833,17.55,20140303
291449982,75.1,17.6167,20140329
306616031,75.3333,17.6667,20140724
307283078,75.3333,17.6667,20140729
307752637,75.3333,17.6667,20140801
311734789,75.3333,17.6667,20140830
316358548,75.3333,17.6667,20140930
288699862,75.3333,17.6667,20140308
329963393,75.3333,17.6667,20141230
294055867,75.3333,17.6667,20140419
301807767,75.3333,17.6667,20140619
306795042,73.1667,17.6,20140725
306209307,73.1667,17.6,20140722
285352371,73.1667,17.6,20140210
300212660,73.1667,17.6,20140606
281826912,73.1667,17.6,20140105
310939965,73.1667,17.6,20140818
322316834,75.5,17.6,20141107
316673598,73.9833,17.6833,20141002
284458296,73.9833,17.6833,20140202
286314447,73.9833,17.6833,20140218
284345289,73.9833,17.6833,20140201
323074088,73.9833,17.6833,20141112
287927807,73.9833,17.6833,20140303
289012942,73.9833,17.6833,20140311
284504156,73.9833,17.6833,20140203
287677756,73.9833,17.6833,20140228
304589317,73.9833,17.6833,20140711
300759581,73.9833,17.6833,20140611
306213214,73.9833,17.6833,20140722
328602791,73.9833,17.6833,20141218
298417118,73.9833,17.6833,20140523
290816777,73.9833,17.6833,20140325
296630832,73.9833,17.6833,20140509
291037077,73.9833,17.6833,20140326
310121918,73.9833,17.6833,20140819
287444935,73.9833,17.6833,20140226
300557399,73.9833,17.6833,20140609
304966591,73.9833,17.6833,20140713
308823607,73.9833,17.6833,20140809
288922051,73.9833,17.6833,20140310
319140950,73.9833,17.6833,20141018
288674997,73.9833,17.6833,20140206
296761834,73.9833,17.6833,20140510
308345415,73.9833,17.6833,20140806
291198517,73.9833,17.6833,20140327
322824145,75.9167,17.6833,20141111
282203122,75.9167,17.6833,20140108
299892456,75.9167,17.6833,20140604
300417574,75.9167,17.6833,20140608
314956006,75.9167,17.6833,20140921
321708526,75.9167,17.6833,20141104
289738003,75.9167,17.6833,20140317
300840449,75.9167,17.6833,20140611
304160674,75.9167,17.6833,20140708
287526415,75.9167,17.6833,20140226
284191525,75.9167,17.6833,20140131
295187804,75.9167,17.6833,20140428
284307953,75.9167,17.6833,20140201
300991758,75.9167,17.6833,20140612
317180189,75.9167,17.6833,20141006
296105144,75.9167,17.6833,20140505
282710971,75.9167,17.6833,20140112
293235572,75.9167,17.6833,20140406
293621344,75.9167,17.6833,20140416
312599247,75.9167,17.6833,20140905
309801410,75.9167,17.6833,20140816
294518542,75.9167,17.6833,20140423
323817729,75.9167,17.6833,20141117
289946158,75.9167,17.6833,20140318
314256371,75.9167,17.6833,20140916
281860629,75.9167,17.6833,20140105
327689856,75.9167,17.6833,20141212
323629714,75.9167,17.6833,20141116
300487586,75.9167,17.6833,20140609
296656764,75.9167,17.6833,20140509
298414288,75.9167,17.6833,20140523
298294376,75.9167,17.6833,20140522
328519637,75.9167,17.6833,20141218
288716354,75.9167,17.6833,20140308
312067299,75.9167,17.6833,20140803
318770023,75.9167,17.6833,20141016
309387936,75.9167,17.6833,20140813
310740005,75.9167,17.6833,20140816
310276118,75.9167,17.6833,20140820
310841148,75.9167,17.6833,20140824
328207590,75.9167,17.6833,20141216
303584328,75.9167,17.6833,20140703
321885274,75.9167,17.6833,20141105
323000175,75.9167,17.6833,20141112
308577054,75.9167,17.6833,20140807
289643532,75.9167,17.6833,20140316
309641599,73.3833,17.7167,20140815
306607263,73.3833,17.7167,20140724
323074086,73.3833,17.7167,20141112
328335976,73.3833,17.7167,20141217
298767714,73.3833,17.7167,20140526
308265894,73.3833,17.7167,20140805
286206074,73.55,17.7167,20140217
299349381,73.55,17.7167,20140530
320855091,73.55,17.7167,20141029
300196131,73.55,17.7167,20140606
299437106,73.55,17.7167,20140531
283825266,74.1833,17.7167,20140128
291867805,73.1833,17.75,20140402
291421951,73.1833,17.75,20140329
328590516,73.1833,17.75,20141218
329963392,73.1833,17.75,20141230
293625345,73.1833,17.75,20140416
312956841,73.1833,17.75,20140908
282245050,73.1833,17.75,20140108
305874171,73.1833,17.75,20140719
291184800,73.1833,17.75,20140327
303872287,73.1833,17.75,20140705
290704080,73.1833,17.75,20140324
305520092,73.1833,17.75,20140717
316368834,73.1833,17.75,20140930
299150322,73.1833,17.75,20140529
318003754,73.1833,17.75,20141011
300686952,73.1833,17.75,20140610
303124405,73.1833,17.75,20140629
308945151,73.1833,17.75,20140810
288610761,73.1833,17.75,20140307
311104441,73.1833,17.75,20140826
321232855,73.25,17.8333,20141031
321713258,73.25,17.8333,20141104
297080853,73.25,17.8333,20140513
320451059,73.25,17.8333,20141027
296940072,73.25,17.8333,20140512
321432512,73.25,17.8333,20141102
324124858,73.25,17.8333,20141119
295876516,73.25,17.8333,20140503
321343453,73.25,17.8333,20141101
318260183,73.9167,17.8333,20141013
306272416,73.9167,17.8333,20140722
317525555,73.9167,17.8333,20141008
321768335,73.9167,17.8333,20141104
314425144,75.4,17.85,20140917
283642897,75.4,17.85,20140127
283245612,73.2333,17.8667,20140116
301495972,73.2333,17.8667,20140617
329630164,73.2333,17.8667,20141227
312897918,73.2333,17.8667,20140907
316363011,73.2333,17.8667,20140930
299748771,73.2333,17.8667,20140603
318971524,73.2333,17.8667,20141017
294883566,73.2333,17.8667,20140425
314216297,73.2333,17.8667,20140916
313325619,73.2333,17.8667,20140910
304283737,73.2333,17.8667,20140709
288465478,73.2333,17.8667,20140306
289656250,73.2333,17.8667,20140316
282826504,73.2333,17.8667,20140113
312158488,73.2333,17.8667,20140902
292696319,73.2333,17.8667,20140409
328371464,73.2333,17.8667,20141217
322721275,73.2333,17.8667,20141110
291720834,73.2333,17.8667,20140401
296389829,73.2333,17.8667,20140507
327682812,73.2333,17.8667,20141212
307403128,73.2333,17.8667,20140730
316050723,73.2333,17.8667,20140928
287312063,73.2333,17.8667,20140225
292428440,73.2333,17.8667,20140331
313114046,74.15,17.8833,20140909
294552107,73.6667,17.9167,20140423
310458350,73.6667,17.9167,20140821
329916475,73.6667,17.9167,20141230
294366770,73.6667,17.9167,20140422
282826472,73.6667,17.9167,20140113
318555626,73.6667,17.9167,20141015
286481016,73.6667,17.9167,20140219
296799527,73.9833,17.95,20140510
307696760,73.9833,17.95,20140801
290700809,74.9833,17.9667,20140324
318397735,74.0833,17.9,20141014
321367995,74.0833,17.9,20141101
320258167,74.0833,17.9,20141025
318558300,74.0833,17.9,20141015
321232020,74.0833,17.9,20141031
281828746,74.0833,17.9,20140105
299928998,74.0833,17.9,20140604
324901270,74.0833,17.9,20141124
286792351,74.0833,17.9,20140221
321061117,74.0833,17.9,20141030
295875021,74.0833,17.9,20140503
299747174,74.0833,17.9,20140603
302631129,74.0833,17.9,20140625
300417723,75.0333,17.9,20140608
329561152,75.6833,17.9,20141226
316807901,74.4333,17.9833,20141003
281844158,75.1167,17.9833,20140105
311855000,75.1167,17.9833,20140831
306044616,75.25,17.9833,20140721
304619413,75.25,17.9833,20140711
302780578,75.25,17.9833,20140626
296105142,75.25,17.9833,20140505
286349082,75.25,17.9833,20140218
307400556,75.25,17.9833,20140730
325664951,75.25,17.9833,20141129
282784819,75.25,17.9833,20140113
325213761,75.25,17.9833,20141126
292386348,75.25,17.9833,20140406
292033691,75.25,17.9833,20140403
294552418,75.25,17.9833,20140423
285620314,75.25,17.9833,20140212
329788529,75.25,17.9833,20141229
288710076,75.25,17.9833,20140308
290816890,75.25,17.9833,20140325
326151005,75.25,17.9833,20141202
282318986,75.25,17.9833,20140109
281755268,75.5167,18.0167,20140104
292060394,75.5167,18.0167,20140403
297645955,75.5167,18.0167,20140517
307697275,75.5167,18.0167,20140801
308686336,75.5167,18.0167,20140808
287442061,74.1833,18.0333,20140226
323901224,73.9167,18.05,20141117
298201157,74.3167,18.0667,20140521
312654936,75.3667,18.0667,20140905
302596773,75.3667,18.0667,20140625
286956425,75.3667,18.0667,20140222
316741552,75.3667,18.0667,20141003
316907807,75.3667,18.0667,20141004
327815513,75.3667,18.0667,20141213
317118509,73.4167,18.0833,20141006
329638434,73.4167,18.0833,20141227
307251284,73.4167,18.0833,20140729
320388368,73.4167,18.0833,20141026
307547942,73.4167,18.0833,20140731
321963156,73.4167,18.0833,20141105
296506519,73.4167,18.0833,20140508
314204605,73.4167,18.0833,20140916
316794580,73.4167,18.0833,20141003
316922860,73.4167,18.0833,20141004
319163121,73.4167,18.0833,20141018
301396720,73.4167,18.0833,20140616
295106773,73.4167,18.0833,20140427
315066255,73.4167,18.0833,20140922
288231405,73.4167,18.0833,20140305
314632750,73.4167,18.0833,20140918
300221396,73.4167,18.0833,20140606
326877809,73.4167,18.0833,20141206
326725092,73.4167,18.0833,20141205
306216602,73.4167,18.0833,20140722
324273367,73.4167,18.0833,20141120
318833216,73.4167,18.0833,20141016
301287632,73.4167,18.0833,20140615
303171307,73.4167,18.0833,20140630
323549592,73.4167,18.0833,20141115
317627481,73.4167,18.0833,20141009
286028531,73.4167,18.0833,20140215
307400169,73.4167,18.0833,20140730
291891975,73.4167,18.0833,20140402
303299505,73.4167,18.0833,20140701
300763291,73.4167,18.0833,20140611
302013346,73.4167,18.0833,20140620
304135659,73.4167,18.0833,20140608
313644315,73.4167,18.0833,20140912
324853573,73.4167,18.0833,20141124
296077378,73.4167,18.0833,20140505
303084637,73.4167,18.0833,20140629
321321762,73.4167,18.0833,20141101
313331557,73.4167,18.0833,20140910
294126711,73.4167,18.0833,20140420
284394670,73.4167,18.0833,20140202
309064211,73.4167,18.0833,20140811
281554446,73.4167,18.0833,20140102
289872839,73.4167,18.0833,20140317
313118262,73.4167,18.0833,20140909
286266952,73.4167,18.0833,20140217
319231509,73.4167,18.0833,20141019
309243511,76.1167,18.0833,20140812
281948831,75.0333,18.1167,20140106
297650098,75.0333,18.1167,20140517
294223117,75.0333,18.1167,20140421
296204531,75.0333,18.1167,20140506
308674940,75.0333,18.1167,20140808
288259340,75.0333,18.1167,20140305
285471128,75.0333,18.1167,20140211
297394577,75.0333,18.1167,20140515
284668691,73.9833,18.1333,20140204
315075651,75.7333,18.1333,20140922
314965883,75.7333,18.1333,20140921
310773467,74.5833,18.15,20140823
313114041,74.5833,18.15,20140909
326976574,74.5833,18.15,20141207
315827087,74.5833,18.15,20140926
304829042,74.5833,18.15,20140712
314357250,74.5833,18.15,20140917
297645954,74.5833,18.15,20140517
293473806,74.5833,18.15,20140415
312599246,74.5833,18.15,20140905
288912882,74.5833,18.15,20140310
316334476,74.5833,18.15,20140930
318952227,74.5833,18.15,20141017
319343854,74.5833,18.15,20141020
320362462,74.5833,18.15,20141026
294126710,74.5833,18.15,20140420
324628684,74.5833,18.15,20141121
323056490,74.5833,18.15,20141112
307135215,74.5833,18.15,20140728
288391501,74.5833,18.15,20140306
312426725,74.5833,18.15,20140904
309893698,74.5833,18.15,20140817
314973415,74.5833,18.15,20140921
315089332,74.5833,18.15,20140922
299296752,74.5833,18.15,20140530
293152109,73.3,18.1667,20140412
301701628,73.3,18.1667,20140618
323845703,73.3,18.1667,20141117
323031149,73.3,18.1667,20141112
319711405,73.3,18.1667,20141022
307396330,73.3,18.1667,20140730
282459830,73.3,18.1667,20140110
297362840,73.3,18.1667,20140515
321194462,73.3,18.1667,20141031
326326154,73.3,18.1667,20141203
282930974,73.3,18.1667,20140114
329071015,73.3,18.1667,20141222
288415621,73.3,18.1667,20140306
289225029,73.3,18.1667,20140312
307041139,73.3,18.1667,20140727
323255352,73.3,18.1667,20141113
291584145,73.3,18.1667,20140331
316054621,73.3,18.1667,20140928
301353119,73.3,18.1667,20140616
321349777,73.3,18.1667,20141101
327999997,73.3,18.1667,20141215
319138717,73.3,18.1667,20141018
286857201,73.3,18.1667,20140221
304923438,73.3,18.1667,20140713
286977992,73.3,18.1667,20140222
297853980,73.3,18.1667,20140519
318948339,73.3,18.1667,20141017
304494733,73.3,18.1667,20140710
327901319,73.3,18.1667,20141214
312461654,73.3,18.1667,20140904
294379628,73.3,18.1667,20140422
318550451,73.3,18.1667,20141015
327024522,73.3,18.1667,20141208
286026749,73.3,18.1667,20140215
326669755,73.3,18.1667,20141205
322329291,73.3,18.1667,20141107
290479319,73.3,18.1667,20140322
320487030,73.3,18.1667,20141027
298147125,73.3,18.1667,20140521
306379424,73.3,18.1667,20140723
287312062,73.3,18.1667,20140225
317134759,73.3,18.1667,20141006
310963568,73.3,18.1667,20140825
297393914,73.85,18.1667,20140515
285516172,73.85,18.1667,20140211
282626891,73.85,18.1667,20140111
318144545,76.05,18.1667,20141012
313493647,76.05,18.1667,20140911
293401544,76.05,18.1667,20140414
311839594,76.05,18.1667,20140831
314684225,76.05,18.1667,20140918
285619217,76.05,18.1667,20140212
327907854,76.05,18.1667,20141214
293473807,76.05,18.1667,20140415
301177311,76.05,18.1667,20140614
288226832,76.05,18.1667,20140305
290201051,76.05,18.1667,20140320
308939043,76.05,18.1667,20140810
301541091,76.05,18.1667,20140617
296340435,76.05,18.1667,20140507
294144123,76.05,18.1667,20140420
299922973,76.05,18.1667,20140604
290351118,76.05,18.1667,20140321
317179674,76.05,18.1667,20141006
320237794,73.2833,18.2333,20141025
302870777,76.1667,18.25,20140627
309998038,76.5,18.25,20140818
307263474,76.5,18.25,20140729
290486785,72.9961,18.2781,20140322
324628687,73.9833,18.2833,20141121
304021756,74.8333,18.2833,20140707
321881049,74.8333,18.2833,20141105
311294913,74.8333,18.2833,20140827
286125237,74.8333,18.2833,20140216
310949264,74.8333,18.2833,20140825
310471263,74.8333,18.2833,20140821
302078759,74.8333,18.2833,20140621
281944245,74.8333,18.2833,20140106
316914129,74.8333,18.2833,20141004
285959835,72.965,18.3258,20140214
285386888,72.965,18.3258,20140210
283511190,72.965,18.3258,20140122
294988599,72.965,18.3258,20140426
318397247,72.965,18.3258,20141014
292002516,72.965,18.3258,20140403
314526830,72.965,18.3258,20140918
310277784,72.965,18.3258,20140820
322338178,73.8167,18.3667,20141107
318833267,73.8167,18.3667,20141016
315058294,75.4333,18.3667,20140922
314926591,75.4333,18.3667,20140920
309355197,75.4333,18.3667,20140813
310774650,75.4333,18.3667,20140823
292602957,75.4333,18.3667,20140408
326226731,73.1667,18.4167,20141202
319434908,73.1667,18.4167,20141020
324543402,73.7667,18.4333,20141121
316337754,73.7667,18.4333,20140930
325783983,73.7667,18.4333,20141130
324184678,73.7667,18.4333,20141119
289657384,73.7667,18.4333,20140316
298895703,73.7667,18.4333,20140527
328096838,73.7667,18.4333,20141215
309875612,73.1333,18.45,20140817
312306202,73.1333,18.45,20140903
283981332,74.0333,18.45,20140129
300257966,74.0333,18.45,20140606
311624294,74.0333,18.45,20140829
291891614,74.0333,18.45,20140402
321579010,74.0333,18.45,20141103
328165399,73.9833,18.4667,20141216
323817303,73.9833,18.4667,20141117
314255297,73.9833,18.4667,20140916
311734885,73.9833,18.4667,20140830
324127977,73.9833,18.4667,20141119
299445619,73.9833,18.4667,20140531
329077716,73.9833,18.4667,20141222
295876873,74.2833,18.4667,20140503
305185044,74.6,18.4667,20140715
320387870,74.6,18.4667,20141026
290964543,74.6,18.4667,20140319
303168813,74.6,18.4667,20140630
286960226,74.6,18.4667,20140222
281783882,74.6,18.4667,20140104
326491018,74.6,18.4667,20141204
281554526,73.2,18.4,20140102
321026144,73.2,18.4,20141030
288715813,73.2,18.4,20140308
294129658,76.5833,18.4,20140420
292224798,76.5833,18.4,20140306
306443755,76.5833,18.4,20140723
324878861,76.5833,18.4,20141124
293332712,76.5833,18.4,20140414
292686579,76.5833,18.4,20140310
293476172,76.5833,18.4,20140415
302717955,76.5833,18.4,20140626
318550970,76.5833,18.4,20141015
302917878,76.5833,18.4,20140627
323619111,76.5833,18.4,20141115
293241823,76.5833,18.4,20140413
307609556,76.5833,18.4,20140731
292141235,76.5833,18.4,20140404
297751533,76.5833,18.4,20140518
300050093,76.5833,18.4,20140605
296367021,76.5833,18.4,20140507
330050571,74.1333,18.4833,20141231
289163723,73.9,18.5167,20140312
316030347,73.9167,18.5167,20140928
322558575,73.9167,18.5167,20141109
328744879,73.9167,18.5167,20141219
323817302,73.9167,18.5167,20141117
300963114,73.9167,18.5167,20140612
302077213,73.9167,18.5167,20140620
329346353,73.9167,18.5167,20141224
298667375,73.9167,18.5167,20140525
315119805,73.9167,18.5167,20140922
295524127,73.9167,18.5167,20140430
315658823,73.9167,18.5167,20140925
314255296,73.9167,18.5167,20140916
301097395,73.9167,18.5167,20140613
303522990,73.9167,18.5167,20140702
329045851,73.9167,18.5167,20141222
285461032,73.9167,18.5167,20140211
317471266,73.9167,18.5167,20141008
307938292,73.9167,18.5167,20140803
300480399,73.9167,18.5167,20140602
295641699,73.9167,18.5167,20140501
325727123,73.9167,18.5167,20141130
294699330,73.9167,18.5167,20140424
309486531,73.9167,18.5167,20140814
291891611,73.9167,18.5167,20140402
285654279,73.9167,18.5167,20140212
306915307,73.9167,18.5167,20140726
326669210,73.9167,18.5167,20141205
299746652,76.6,18.5167,20140603
298563392,73.85,18.5333,20140524
307129219,73.85,18.5333,20140728
287808783,73.85,18.5333,20140301
311135430,73.85,18.5333,20140826
295874169,73.8667,18.5333,20140503
300314384,73.8667,18.5333,20140607
296178775,73.8667,18.5333,20140406
316893675,73.8667,18.5333,20141004
325192989,73.8667,18.5333,20141027
294848656,73.8667,18.5333,20140425
302174223,73.8667,18.5333,20140622
297357783,73.8667,18.5333,20140508
302077214,73.8667,18.5333,20140620
328688434,73.8667,18.5333,20141219
304142153,73.8667,18.5333,20140708
282900865,73.8667,18.5333,20140114
297744395,73.8667,18.5333,20140518
315401710,73.8667,18.5333,20140924
288072705,73.8667,18.5333,20140304
323521328,73.8667,18.5333,20141115
310942383,73.8667,18.5333,20140824
321547814,73.8667,18.5333,20141103
291412279,73.8667,18.5333,20140328
289641434,73.8667,18.5333,20140316
312752241,73.8667,18.5333,20140905
319519693,73.8667,18.5333,20141021
284187798,73.8667,18.5333,20140124
305642112,73.8667,18.5333,20140618
296761833,73.8667,18.5333,20140510
291275327,73.8667,18.5333,20140328
327648749,73.8667,18.5333,20141212
320090489,73.8667,18.5333,20141024
287604798,73.8667,18.5333,20140227
317623295,73.8667,18.5333,20141002
317006877,73.8667,18.5333,20141005
299887438,73.8667,18.5333,20140528
310594700,73.8667,18.5333,20140821
303434795,73.8667,18.5333,20140702
283510074,73.8667,18.5333,20140122
283789422,73.8667,18.5333,20140127
316739960,73.8667,18.5333,20141003
293764550,73.8667,18.5333,20140318
295075817,73.8667,18.5333,20140427
328849538,73.8667,18.5333,20141220
314522292,73.8667,18.5333,20140911
326663243,73.8667,18.5333,20141205
328520056,73.8667,18.5333,20141218
297072452,73.8667,18.5333,20140513
318362855,73.8667,18.5333,20141014
307392245,73.8667,18.5333,20140723
295168907,73.8667,18.5333,20140428
312957428,73.8667,18.5333,20140908
300046815,73.8667,18.5333,20140605
329039666,73.8667,18.5333,20141222
305150736,73.8667,18.5333,20140714
297960934,73.8667,18.5333,20140520
321881872,73.8667,18.5333,20141105
300755895,73.8667,18.5333,20140604
284607194,73.8667,18.5333,20140204
313275318,73.8667,18.5333,20140903
330049500,73.8667,18.5333,20141231
312238111,73.8667,18.5333,20140903
326315172,73.8667,18.5333,20141202
300192403,73.8667,18.5333,20140530
316462287,73.8667,18.5333,20141001
