,uniqueid,lon,lat,event_date,cluster
1184,290964176,75.3653,11.8667,20140319,1
1185,287889423,75.3653,11.8667,20140302,1
1186,326968096,75.3653,11.8667,20141207,1
1187,295093354,75.3653,11.8667,20140427,1
1188,283794888,75.3653,11.8667,20140128,1
1189,300666896,75.3653,11.8667,20140610,1
1190,307311372,75.3653,11.8667,20140729,1
1191,293401568,75.3653,11.8667,20140414,1
1192,284408575,75.3653,11.8667,20140202,1
1193,319729779,75.3653,11.8667,20141022,1
1194,313341254,75.3653,11.8667,20140910,1
1195,284608690,75.3653,11.8667,20140204,1
1196,303998037,75.3653,11.8667,20140707,1
1197,313907932,75.3653,11.8667,20140914,1
1198,283643736,75.3653,11.8667,20140127,1
1199,319890168,75.3653,11.8667,20141023,1
1200,295339786,75.3653,11.8667,20140429,1
1201,311612618,75.3653,11.8667,20140829,1
1202,314226721,75.3653,11.8667,20140916,1
1203,303325272,75.3653,11.8667,20140701,1
1204,329615296,75.3653,11.8667,20141227,1
1205,315682512,75.3653,11.8667,20140925,1
1206,290413721,75.3653,11.8667,20140321,1
1207,325373399,75.3653,11.8667,20141127,1
1208,311936741,75.3653,11.8667,20140825,1
1209,314726236,75.3653,11.8667,20140919,1
1210,312754682,75.3653,11.8667,20140906,1
1211,321194488,75.3653,11.8667,20141031,1
1212,288079475,75.3653,11.8667,20140304,1
1213,286812116,75.3653,11.8667,20140221,1
1214,284774051,75.3653,11.8667,20140205,1
1215,313825569,75.3653,11.8667,20140913,1
1216,324879046,75.3653,11.8667,20141124,1
1217,292483233,75.3653,11.8667,20140407,1
1218,322526735,75.3653,11.8667,20141108,1
1219,312630920,75.3653,11.8667,20140905,1
1220,313012663,75.3653,11.8667,20140908,1
1221,299459713,75.3653,11.8667,20140531,1
1222,317197059,75.3653,11.8667,20141006,1
1223,287446861,75.3653,11.8667,20140226,1
1224,285149857,75.3653,11.8667,20140208,1
1225,305515019,79.7667,11.8,20140717,1
1226,322296813,79.7667,11.8,20141107,1
1227,286678257,79.7667,11.8,20140220,1
1228,323357173,78.9167,11.8833,20141114,0
1229,321747023,76.95,11.9167,20141104,0
1230,328519542,79.4833,11.9333,20141218,0
1231,281825658,79.4833,11.9333,20140105,1
1232,315761876,79.4833,11.9333,20140925,0
1233,307858393,79.4833,11.9333,20140802,1
1234,281945034,79.4833,11.9333,20140106,1
1235,282250903,79.4833,11.9333,20140108,1
1236,326525046,79.4833,11.9333,20141204,0
1237,318768963,79.4833,11.9333,20141016,0
1238,314751025,79.4833,11.9333,20140919,0
1239,300078241,79.4833,11.9333,20140605,0
1240,291412351,79.4833,11.9333,20140328,0
1241,307954477,79.4833,11.9333,20140803,1
1242,282345288,79.4833,11.9333,20140109,1
1243,298802709,79.4833,11.9333,20140526,0
1244,314971767,79.4833,11.9333,20140921,0
1245,289886113,79.4833,11.9333,20140318,1
1246,289056466,79.8167,11.9333,20140311,1
1247,313940075,79.8167,11.9333,20140914,1
1248,316941770,79.8167,11.9333,20141004,1
1249,315205693,79.8167,11.9333,20140922,1
1250,294734840,79.8167,11.9333,20140424,1
1251,291630450,79.8167,11.9333,20140331,1
1252,282983042,79.83,11.93,20140114,1
1253,326366652,79.83,11.93,20141203,1
1254,311464421,79.83,11.93,20140828,1
1255,294158795,79.83,11.93,20140420,1
1256,292340964,79.83,11.93,20140406,1
1257,288801741,79.83,11.93,20140309,1
1258,304189979,79.83,11.93,20140708,1
1259,323790327,79.83,11.93,20141117,1
1260,329323551,79.83,11.93,20141224,1
1261,316941482,79.83,11.93,20141004,1
1262,306778022,79.83,11.93,20140725,1
1263,328693221,79.83,11.93,20141219,1
1264,329181458,79.83,11.93,20141222,1
1265,296342200,79.83,11.93,20140507,1
1266,299516967,79.83,11.93,20140601,1
1267,317855906,79.83,11.93,20141010,1
1268,294489957,79.83,11.93,20140423,1
1269,330052054,79.83,11.93,20141231,1
1270,292891437,79.83,11.93,20140410,1
1271,302999313,79.83,11.93,20140628,1
1272,309162311,79.83,11.93,20140805,1
1273,306087015,79.83,11.93,20140721,1
1274,316762667,79.83,11.93,20141003,1
1275,289902846,79.83,11.93,20140318,1
1276,320071969,79.83,11.93,20141024,1
1277,328862832,79.83,11.93,20141220,1
1278,320986683,79.83,11.93,20141030,1
1279,296939607,79.83,11.93,20140512,1
1280,329920219,79.83,11.93,20141230,1
1281,305959265,79.83,11.93,20140720,1
1282,297980326,79.83,11.93,20140520,1
1283,292178014,79.83,11.93,20140404,1
1284,282095170,79.83,11.93,20140107,1
1285,290496924,79.83,11.93,20140322,1
1286,310744152,79.83,11.93,20140823,1
1287,315401355,79.83,11.93,20140924,1
1288,294701422,79.83,11.93,20140424,1
1289,323523043,79.83,11.93,20141115,1
1290,309671614,79.83,11.93,20140815,1
1291,325672807,79.83,11.93,20141129,1
1292,304484065,79.83,11.93,20140710,1
1293,311840443,79.83,11.93,20140831,1
1294,293059113,79.83,11.93,20140411,1
1295,305480129,79.83,11.93,20140717,1
1296,324890113,79.83,11.93,20141124,1
1297,291863590,79.83,11.93,20140402,1
1298,283399754,79.83,11.93,20140118,1
1299,307545139,79.83,11.93,20140731,1
1300,297078158,79.83,11.93,20140513,1
1301,310947587,79.83,11.93,20140825,1
1302,325388628,79.83,11.93,20141127,1
1303,302862431,79.83,11.93,20140627,1
1304,302310079,79.83,11.93,20140623,1
1305,329712469,79.83,11.93,20141228,1
1306,309324494,79.83,11.93,20140813,1
1307,292273889,79.83,11.93,20140405,1
1308,313906730,79.83,11.93,20140914,1
1309,313461626,79.83,11.93,20140911,1
1310,320793451,79.83,11.93,20141022,1
1311,322529581,79.83,11.93,20141109,1
1312,294213651,79.83,11.93,20140421,1
1313,293624248,79.83,11.93,20140416,1
1314,319586466,79.83,11.93,20141021,1
1315,294990538,79.83,11.93,20140426,1
1316,287889936,79.83,11.93,20140302,1
1317,317006898,79.83,11.93,20141005,1
1318,302598445,79.83,11.93,20140625,1
1319,289061482,79.83,11.93,20140311,1
1320,304287626,79.83,11.93,20140709,1
1321,282707940,79.83,11.93,20140112,1
1322,305002780,79.83,11.93,20140714,1
1323,314218953,79.83,11.93,20140916,1
1324,287035651,79.83,11.93,20140223,1
1325,318016527,79.83,11.93,20141011,1
1326,304586962,79.83,11.93,20140711,1
1327,310599750,79.83,11.93,20140822,1
1328,313282740,79.83,11.93,20140910,1
1329,327175196,79.83,11.93,20141209,1
1330,293382423,79.83,11.93,20140414,1
1331,295965585,79.83,11.93,20140504,1
1332,328938454,79.83,11.93,20141221,1
1333,286693376,79.83,11.93,20140220,1
1334,316050720,93.0,11.9667,20140928,0
1335,296240821,93.0,11.9667,20140506,0
1336,329919452,93.0,11.9667,20141230,0
1337,295906188,93.0,11.9667,20140503,8
1338,288599916,79.75,11.9,20140307,1
1339,323673732,76.15,12.0167,20141116,1
1340,310503741,76.15,12.0167,20140821,1
1341,285146310,79.75,12.0333,20140208,0
1342,293537590,75.35,12.05,20140415,1
1343,293257908,75.35,12.05,20140413,1
1344,293335171,75.35,12.05,20140414,1
1345,295979603,75.35,12.05,20140504,1
1346,287132893,75.35,12.05,20140224,1
1347,284614113,75.35,12.05,20140204,1
1348,302012113,77.0333,12.0667,20140620,0
1349,313460595,77.0333,12.0667,20140911,0
1350,313152530,78.5,12.0667,20140909,0
1351,302876835,78.5,12.0667,20140627,10
1352,308377824,76.6828,12.1197,20140806,1
1353,310140299,76.6828,12.1197,20140819,1
1354,308540847,76.6828,12.1197,20140807,1
1355,329439950,76.6828,12.1197,20141225,1
1356,305932943,76.6828,12.1197,20140720,1
1357,311855780,77.9,12.1333,20140831,1
1358,285938985,78.1667,12.1333,20140214,0
1359,303032313,78.1667,12.1333,20140628,10
1360,325264046,78.1667,12.1333,20141126,11
1361,329373752,78.1667,12.1333,20141224,11
1362,291500454,78.1667,12.1333,20140330,1
1363,305512118,78.1667,12.1333,20140717,10
1364,324093049,78.1667,12.1333,20141119,11
1365,311856054,78.1667,12.1333,20140831,1
1366,292158146,78.1667,12.1333,20140404,1
1367,308691232,78.1667,12.1333,20140808,0
1368,291413842,78.1667,12.1333,20140329,1
1369,308959171,78.1667,12.1333,20140810,1
1370,328401157,78.1667,12.1333,20141217,11
1371,326504693,78.1667,12.1333,20141204,11
1372,301564118,78.1667,12.1333,20140617,10
1373,292030280,78.1667,12.1333,20140403,1
1374,318818984,78.1667,12.1333,20141016,0
1375,328240292,78.1667,12.1333,20141216,11
1376,324537202,78.1667,12.1333,20141121,11
1377,318023450,78.1667,12.1333,20141011,0
1378,281648009,78.1667,12.1333,20140103,0
1379,317317518,78.1667,12.1333,20141007,0
1380,303099166,78.1667,12.1333,20140629,10
1381,293968647,78.1667,12.1333,20140418,1
1382,313497225,78.1667,12.1333,20140911,1
1383,300538713,75.9333,12.15,20140609,1
1384,289685800,77.1167,12.15,20140316,0
1385,285765421,77.1167,12.15,20140213,0
1386,317817354,77.1167,12.15,20141010,0
1387,304587012,77.1167,12.15,20140711,1
1388,304905213,77.1167,12.15,20140713,1
1389,306723341,77.1167,12.15,20140725,1
1390,281999155,77.1167,12.15,20140106,0
1391,282678785,79.6167,12.1667,20140112,1
1392,301276069,79.6167,12.1667,20140615,0
1393,314080531,75.2,12.1,20140915,1
1394,326965676,75.2,12.1,20141207,1
1395,281769355,75.2,12.1,20140104,1
1396,315659101,75.2,12.1,20140925,1
1397,314226723,75.2,12.1,20140916,1
1398,314389661,75.2,12.1,20140917,1
1399,316893503,79.0667,12.2167,20141004,1
1400,308074102,79.0667,12.2167,20140804,1
1401,314951728,79.0667,12.2167,20140921,1
1402,288925930,79.0667,12.2167,20140310,0
1403,313043061,79.0667,12.2167,20140908,1
1404,317004112,79.0667,12.2167,20141005,1
1405,314561448,79.0667,12.2167,20140918,1
1406,311752508,79.0667,12.2167,20140830,1
1407,323651210,79.0667,12.2167,20141116,0
1408,301790253,79.0667,12.2167,20140619,0
1409,293651586,79.0667,12.2167,20140416,0
1410,298114196,79.0667,12.2167,20140521,0
1411,317134306,79.0667,12.2167,20141006,1
1412,310597613,79.0667,12.2167,20140822,1
1413,291010637,79.4167,12.25,20140326,0
1414,299003851,79.4167,12.25,20140528,0
1415,288697268,79.4167,12.25,20140308,0
1416,320881686,79.4167,12.25,20141029,0
1417,305380671,79.65,12.25,20140716,0
1418,286206363,76.6833,12.2667,20140217,0
1419,324370001,76.6833,12.2667,20141120,1
1420,305242216,76.6833,12.2667,20140715,1
1421,288898201,76.6833,12.2667,20140310,0
1422,311732663,76.8833,12.2667,20140830,1
1423,324091208,79.95,12.2,20141119,0
1424,317510696,79.95,12.2,20141008,0
1425,291434779,79.95,12.2,20140329,0
1426,282462127,77.4333,12.2833,20140110,0
1427,326490798,76.6497,12.3072,20141204,1
1428,329324754,76.6497,12.3072,20141224,1
1429,329785660,76.6497,12.3072,20141229,1
1430,329038113,76.6497,12.3072,20141222,1
1431,324831991,76.6497,12.3072,20141123,1
1432,321322551,76.6497,12.3072,20141101,1
1433,329942711,76.6497,12.3072,20141230,1
1434,326860295,76.6497,12.3072,20141206,1
1435,324526542,76.6497,12.3072,20141121,1
1436,329440255,76.6497,12.3072,20141225,1
1437,322533300,76.6497,12.3072,20141109,1
1438,326724218,76.6497,12.3072,20141205,1
1439,305151807,76.2878,12.3075,20140715,1
1440,304171207,76.2878,12.3075,20140708,1
1441,291417983,76.2878,12.3075,20140329,0
1442,308946081,76.2878,12.3075,20140810,0
1443,293622871,76.2878,12.3075,20140416,0
1444,284251061,78.2,12.3167,20140131,0
1445,307094071,76.8631,12.3308,20140727,1
1446,303870388,80.0047,12.3481,20140705,1
1447,303785156,80.0047,12.3481,20140704,1
1448,314352248,76.2333,12.3,20140917,0
1449,310273675,78.8,12.3,20140820,1
1450,294698490,77.0833,12.3833,20140424,1
1451,296237103,77.0833,12.3833,20140506,1
1452,306724822,77.0833,12.3833,20140725,1
1453,305222807,77.0833,12.3833,20140715,1
1454,288680859,76.6644,12.3872,20140308,0
1455,297995609,75.7333,12.4167,20140520,1
1456,281651265,75.7333,12.4167,20140103,1
1457,311618781,75.7333,12.4167,20140829,1
1458,281847951,75.7333,12.4167,20140105,1
1459,314587572,75.7333,12.4167,20140918,1
1460,327925024,75.7333,12.4167,20141214,1
1461,282585024,75.7333,12.4167,20140110,1
1462,285963791,75.7333,12.4167,20140214,1
1463,312278922,75.7333,12.4167,20140903,1
1464,302421611,75.75,12.4167,20140624,1
1465,283691365,75.75,12.4167,20140127,1
1466,297417589,75.75,12.4167,20140515,1
1467,325203876,75.75,12.4167,20141126,1
1468,282322092,75.75,12.4167,20140109,1
1469,297248707,75.75,12.4167,20140514,1
1470,281820874,75.75,12.4167,20140104,1
1471,312951269,75.75,12.4167,20140901,1
1472,313634665,75.75,12.4167,20140905,1
1473,290480322,75.75,12.4167,20140322,1
1474,291866942,75.75,12.4167,20140402,1
1475,311305334,75.75,12.4167,20140827,1
1476,328875825,75.75,12.4167,20141220,1
1477,317365866,75.75,12.4167,20141007,1
1478,325514706,75.75,12.4167,20141128,1
1479,309484933,75.75,12.4167,20140814,1
1480,317847412,75.75,12.4167,20141010,1
1481,284096830,75.75,12.4167,20140130,1
1482,312421869,75.75,12.4167,20140904,1
1483,321951009,75.75,12.4167,20141105,1
1484,293922931,75.75,12.4167,20140417,1
1485,302627521,75.75,12.4167,20140625,1
1486,308541095,75.75,12.4167,20140807,1
1487,307580181,78.2333,12.4167,20140731,0
1488,298431641,76.6844,12.4194,20140523,1
1489,298658374,76.6844,12.4194,20140525,1
1490,312890327,77.5,12.4333,20140907,1
1491,294916867,77.5,12.4333,20140425,1
1492,294770781,77.5,12.4333,20140424,1
1493,285250426,77.5,12.4333,20140209,0
1494,307248468,79.4833,12.4333,20140729,0
1495,307101990,79.4833,12.4333,20140728,0
1496,303849983,76.3828,12.4367,20140705,1
1497,303911610,76.3828,12.4367,20140706,1
1498,311770379,75.9667,12.4667,20140830,1
1499,311872007,75.9667,12.4667,20140831,1
1500,312951539,75.9667,12.4667,20140901,1
1501,313634666,75.9667,12.4667,20140905,1
1502,288786306,75.05,12.4,20140309,0
1503,305946268,75.05,12.4,20140720,0
1504,327074063,75.5333,12.4,20141208,1
1505,282319939,77.15,12.4833,20140109,0
1506,300100961,76.6733,12.5006,20140605,1
1507,285623406,79.9,12.5167,20140212,1
1508,281845299,79.9,12.5167,20140105,1
1509,291503310,76.8958,12.5242,20140330,1
1510,322533298,76.8958,12.5242,20141109,1
1511,292060395,76.8958,12.5242,20140403,1
1512,325861748,76.8958,12.5242,20141201,1
1513,316331739,76.8958,12.5242,20140930,1
1514,311294915,76.8958,12.5242,20140827,1
1515,319721469,76.8958,12.5242,20141022,1
1516,296237105,76.8958,12.5242,20140506,1
1517,311880728,76.8958,12.5242,20140831,1
1518,324750133,76.8958,12.5242,20141123,1
1519,326553251,76.8958,12.5242,20141204,1
1520,304905214,76.8958,12.5242,20140713,1
1521,307841678,76.8958,12.5242,20140802,1
1522,303850877,76.8958,12.5242,20140705,1
1523,312278160,76.8958,12.5242,20140903,1
1524,325734444,76.8958,12.5242,20141130,1
1525,308734488,76.8958,12.5242,20140808,1
1526,309046073,76.8958,12.5242,20140811,1
1527,321319884,76.8958,12.5242,20141101,1
1528,305313406,76.8958,12.5242,20140715,1
1529,286201317,76.8958,12.5242,20140217,0
1530,329214889,76.8958,12.5242,20141223,1
1531,300427526,76.8958,12.5242,20140608,1
1532,298599784,76.8958,12.5242,20140524,1
1533,295849920,76.8958,12.5242,20140502,1
1534,289911563,76.8958,12.5242,20140318,1
1535,293621617,76.8958,12.5242,20140416,1
1536,306392171,76.8958,12.5242,20140723,1
1537,319346188,76.8958,12.5242,20141020,1
1538,304506148,76.8958,12.5242,20140710,1
1539,293525484,76.8958,12.5242,20140415,1
1540,323391879,76.8958,12.5242,20141114,1
1541,295075907,76.8958,12.5242,20140427,1
1542,311618820,76.8958,12.5242,20140829,1
1543,293774028,76.8958,12.5242,20140417,1
1544,305703104,76.8958,12.5242,20140718,1
1545,300645252,76.8958,12.5242,20140610,1
1546,303717386,76.8958,12.5242,20140704,1
1547,291000114,76.8958,12.5242,20140326,1
1548,328746544,77.4167,12.55,20141219,1
1549,310304193,77.4167,12.55,20140820,1
1550,311837084,77.4167,12.55,20140831,1
1551,316496698,77.4167,12.55,20141001,1
1552,290378618,77.4167,12.55,20140321,1
1553,328172550,77.4167,12.55,20141216,1
1554,329557784,77.4167,12.55,20141226,1
1555,293777400,77.4167,12.55,20140417,1
1556,329783992,77.4167,12.55,20141229,1
1557,311751449,77.4167,12.55,20140830,1
1558,325651962,77.4167,12.55,20141129,1
1559,315824295,78.3667,12.55,20140926,1
1560,315976671,78.3667,12.55,20140927,1
1561,313315456,80.1667,12.5667,20140910,1
1562,301701444,80.1667,12.5667,20140618,1
1563,318792770,80.1667,12.5667,20141016,1
1564,293100869,80.1667,12.5667,20140411,1
1565,322290102,80.1667,12.5667,20141107,1
1566,309209145,80.1667,12.5667,20140812,1
1567,304332978,75.0,12.5,20140709,0
1568,305649995,75.0,12.5,20140718,0
1569,320459159,75.0,12.5,20141027,1
1570,328859825,75.0,12.5,20141220,0
1571,311100215,75.0,12.5,20140826,0
1572,282178471,75.0,12.5,20140108,0
1573,321617048,75.0,12.5,20141103,1
1574,320009111,75.0,12.5,20141023,1
1575,324090351,75.0,12.5,20141119,1
1576,313950178,75.0,12.5,20140914,0
1577,314863364,75.0,12.5,20140920,0
1578,287235497,75.0,12.5,20140224,1
1579,298554127,75.0,12.5,20140524,0
1580,295960318,75.0,12.5,20140427,0
1581,317006208,75.0,12.5,20141005,1
1582,329039765,75.0,12.5,20141222,0
1583,311268386,92.75,12.5,20140827,0
1584,287899078,92.75,12.5,20140302,0
1585,302501018,92.75,12.5,20140624,0
1586,290742626,92.75,12.5,20140324,0
1587,322263542,92.75,12.5,20141107,0
1588,320986958,92.75,12.5,20141030,0
1589,283501946,92.75,12.5,20140122,0
1590,287831144,92.75,12.5,20140301,0
1591,296875693,92.75,12.5,20140511,0
1592,296022549,92.75,12.5,20140504,0
1593,321164599,92.75,12.5,20141031,0
1594,314692414,92.9,12.5,20140919,0
1595,304189981,92.9,12.5,20140708,0
1596,318203914,92.9,12.5,20141013,0
1597,283088214,80.1722,12.6264,20140115,1
1598,303167346,80.1722,12.6264,20140630,1
1599,301261940,80.1722,12.6264,20140615,1
1600,287179841,80.1722,12.6264,20140224,1
1601,289164776,77.2167,12.65,20140312,1
1602,316463679,77.2167,12.65,20141001,1
1603,329439388,77.2167,12.65,20141225,1
1604,322096880,80.0667,12.65,20141106,1
1605,292718786,80.0667,12.65,20140409,1
1606,303988259,80.0667,12.65,20140707,1
1607,287046949,80.0667,12.65,20140223,1
1608,296647929,80.0667,12.65,20140509,1
1609,294215370,80.0667,12.65,20140421,1
1610,282344590,75.3667,12.6667,20140109,1
1611,302747161,75.6,12.6667,20140626,1
1612,290282455,79.2833,12.6667,20140320,1
1613,289359526,79.2833,12.6667,20140313,1
1614,329451197,79.2833,12.6667,20141225,1
1615,313739337,79.55,12.6667,20140912,0
1616,303574709,79.55,12.6667,20140702,0
1617,301386305,75.4833,12.6833,20140616,0
1618,305652944,75.4833,12.6833,20140718,0
1619,308349275,75.4833,12.6833,20140806,1
1620,290400372,78.6167,12.6833,20140321,1
1621,309199535,78.6167,12.6833,20140812,1
1622,290973036,77.3,12.7167,20140326,1
1623,282504712,77.3,12.7167,20140110,0
1624,324463795,77.3,12.7167,20141121,1
1625,325529670,77.3,12.7167,20141128,1
1626,304449750,77.3,12.7167,20140710,1
1627,299778133,77.3,12.7167,20140603,1
1628,302923326,77.3,12.7167,20140627,1
1629,312244466,77.3,12.7167,20140903,1
1630,296402079,77.3,12.7167,20140507,1
1631,309365179,77.3,12.7167,20140813,1
1632,328074526,77.3,12.7167,20141215,1
1633,312497234,77.3,12.7167,20140904,1
1634,289224928,77.8167,12.7167,20140312,1
1635,323938520,77.8167,12.7167,20141118,1
1636,312240105,77.8167,12.7167,20140903,1
1637,325061799,77.8167,12.7167,20141125,1
1638,327021400,77.8167,12.7167,20141208,1
1639,328201603,77.8167,12.7167,20141216,1
1640,289903637,77.8167,12.7167,20140318,1
1641,321880722,77.8167,12.7167,20141105,1
1642,301097214,77.8167,12.7167,20140613,1
1643,328555241,77.8167,12.7167,20141218,1
1644,310938985,77.8167,12.7167,20140726,0
1645,330091369,75.4667,12.7333,20141231,0
1646,299023709,75.4667,12.7333,20140528,0
1647,322291216,80.1825,12.7414,20141107,1
1648,322440880,80.1825,12.7414,20141108,1
1649,314182877,78.3667,12.75,20140916,1
1650,320280762,78.3667,12.75,20141025,1
1651,327374656,78.3667,12.75,20141210,1
1652,317447984,78.3667,12.75,20141008,1
1653,322259907,78.3667,12.75,20141107,1
1654,322821867,78.3667,12.75,20141111,1
1655,321584662,78.3667,12.75,20141103,1
1656,327053944,78.3667,12.75,20141208,1
1657,327199696,78.3667,12.75,20141209,1
1658,297692927,78.3667,12.75,20140517,0
1659,286703702,79.1667,12.75,20140220,0
1660,306242686,76.0569,12.765,20140722,0
1661,311469545,75.0833,12.7667,20140828,1
1662,327006478,75.0833,12.7667,20141207,1
1663,308823367,77.65,12.7667,20140809,1
1664,323830365,77.65,12.7667,20141117,1
1665,289562841,77.7833,12.7667,20140315,1
1666,287952498,77.7833,12.7667,20140303,1
1667,325557598,77.3833,12.0,20141128,0
1668,326186727,77.3833,12.0,20141202,0
1669,316296430,77.3833,12.0,20140930,0
1670,320836400,77.7,12.7,20141029,1
1671,293953266,77.7,12.7,20140418,1
1672,317848631,77.7,12.7,20141010,1
1673,327387202,77.7,12.7,20141210,1
1674,290187922,77.7,12.7,20140320,1
1675,300615837,77.7,12.7,20140610,1
1676,285623404,79.9833,12.7,20140212,1
1677,318808517,79.9833,12.7,20141016,1
1678,281529824,79.9833,12.7,20140102,1
1679,317143450,79.9833,12.7,20141006,1
1680,315944699,79.9833,12.7,20140927,1
1681,307004140,79.9833,12.7,20140727,1
1682,324099048,79.9833,12.7,20141119,1
1683,317511333,79.9833,12.7,20141008,1
1684,326687397,78.0,12.0,20141205,11
1685,312105130,76.2431,12.7828,20140902,0
1686,327026191,80.2494,12.7878,20141208,1
1687,286718535,80.2494,12.7878,20140220,1
1688,307105571,76.7575,12.8156,20140728,1
1689,329186010,77.4,12.8167,20141223,1
1690,316153142,77.4,12.8167,20140929,1
1691,295877372,77.4,12.8167,20140503,1
1692,311101241,77.4,12.8167,20140826,1
1693,292385531,77.4,12.8167,20140406,1
1694,324188991,77.4,12.8167,20141119,1
1695,300502423,77.4,12.8167,20140609,1
1696,292184927,77.4,12.8167,20140404,1
1697,310456815,77.4,12.8167,20140821,1
1698,289902018,77.4,12.8167,20140318,1
1699,324312988,77.4,12.8167,20141120,1
1700,319344666,77.4,12.8167,20141020,1
1701,293994360,77.4,12.8167,20140418,1
1702,321593098,77.7833,12.8167,20141103,1
1703,321758802,77.7833,12.8167,20141104,1
1704,315951364,77.7833,12.8167,20140927,1
1705,300562299,77.7833,12.8167,20140609,1
1706,315216502,78.8833,12.8167,20140923,1
1707,325573787,76.0717,12.8194,20141128,1
1708,324648874,76.0717,12.8194,20141122,1
1709,287974671,74.8667,12.8333,20140303,1
1710,321768347,75.5167,12.8333,20141104,1
1711,325868783,75.5167,12.8333,20141201,1
1712,330162918,75.5167,12.8333,20141231,0
1713,292496253,75.5167,12.8333,20140407,0
1714,285471049,77.8667,12.8333,20140211,0
1715,324466144,77.8667,12.8333,20141121,1
1716,298262850,79.7167,12.8333,20140522,1
1717,305508959,79.7167,12.8333,20140717,1
1718,314971491,79.7167,12.8333,20140921,1
1719,294340660,79.7167,12.8333,20140422,1
1720,285882854,79.7167,12.8333,20140214,1
1721,319259691,79.7167,12.8333,20141019,1
1722,310973127,79.7167,12.8333,20140825,1
1723,320700358,79.7167,12.8333,20141028,1
1724,310672250,79.7167,12.8333,20140822,1
1725,303916964,79.7167,12.8333,20140706,1
1726,300100958,79.7167,12.8333,20140605,1
1727,308221434,79.7167,12.8333,20140805,1
1728,308926423,79.7167,12.8333,20140810,1
1729,314698419,79.7167,12.8333,20140919,1
1730,329461877,79.7167,12.8333,20141225,1
1731,326576301,79.7167,12.8333,20141204,1
1732,293859785,79.7167,12.8333,20140417,1
1733,327238793,79.7167,12.8333,20141209,1
1734,283863547,79.7167,12.8333,20140128,1
1735,316319432,79.7167,12.8333,20140930,1
1736,292889136,79.7167,12.8333,20140410,1
1737,317006874,79.7167,12.8333,20141005,1
1738,310782057,79.7167,12.8333,20140823,1
1739,321617314,79.7167,12.8333,20141103,1
1740,317629041,79.7167,12.8333,20141009,1
1741,290879760,79.7167,12.8333,20140325,1
1742,303098966,79.7167,12.8333,20140629,1
1743,287277417,79.7167,12.8333,20140218,1
1744,287029160,79.7167,12.8333,20140216,1
1745,329202315,79.7167,12.8333,20141223,1
1746,303730609,79.7167,12.8333,20140704,1
1747,311104443,79.7167,12.8333,20140826,1
1748,295524035,80.2025,12.8358,20140430,1
1749,293789037,80.2025,12.8358,20140417,1
1750,329936491,80.2025,12.8358,20141230,1
1751,325529555,80.2025,12.8358,20141128,1
1752,288138346,80.2025,12.8358,20140304,1
1753,287473802,80.2025,12.8358,20140226,1
1754,291896058,80.2025,12.8358,20140402,1
1755,324114786,80.2025,12.8358,20141119,1
1756,287709651,80.2025,12.8358,20140228,1
1757,296506544,80.2267,12.8394,20140508,1
1758,322528827,80.2267,12.8394,20141109,1
1759,309517812,80.0467,12.8525,20140814,1
1760,322561449,80.0467,12.8525,20141109,1
1761,323823901,76.4894,12.8583,20141117,1
1762,293473456,74.8353,12.8639,20140415,1
1763,305249064,74.8353,12.8639,20140715,1
1764,282040731,74.8353,12.8639,20140107,1
1765,303300596,74.8353,12.8639,20140701,1
1766,309170914,74.8353,12.8639,20140812,1
1767,311100216,74.8353,12.8639,20140826,1
1768,314239266,74.8353,12.8639,20140916,1
1769,300401391,74.8353,12.8639,20140608,1
1770,300904379,74.8353,12.8639,20140612,1
1771,287043509,74.8353,12.8639,20140223,1
1772,306047470,74.8353,12.8639,20140721,1
1773,325435998,74.8353,12.8639,20141127,1
1774,292859770,74.8353,12.8639,20140410,1
1775,319887798,74.8353,12.8639,20141023,1
1776,293614835,74.8353,12.8639,20140317,1
1777,302918078,74.8353,12.8639,20140627,1
1778,310273228,74.8353,12.8639,20140820,1
1779,291584143,74.8353,12.8639,20140331,1
1780,292335899,74.8353,12.8639,20140406,1
1781,328364916,74.8353,12.8639,20141217,1
1782,306754579,74.8353,12.8639,20140725,1
1783,312591914,74.8353,12.8639,20140904,1
1784,305004997,74.8353,12.8639,20140714,1
1785,286843498,74.8353,12.8639,20140221,1
1786,295745924,74.8353,12.8639,20140502,1
1787,309971788,74.8353,12.8639,20140818,1
1788,282320635,74.8353,12.8639,20140109,1
1789,291739727,74.8353,12.8639,20140401,1
1790,288777066,74.8353,12.8639,20140309,1
1791,324636039,74.8353,12.8639,20141122,1
1792,300243607,74.8353,12.8639,20140606,1
1793,293149417,74.8353,12.8639,20140412,1
1794,319343440,74.8353,12.8639,20141020,1
1795,308187179,74.8353,12.8639,20140805,1
1796,310435791,74.8353,12.8639,20140821,1
1797,298412135,74.8353,12.8639,20140523,1
1798,289786787,74.8353,12.8639,20140317,1
1799,290969943,74.8353,12.8639,20140326,1
1800,322817810,74.8353,12.8639,20141111,1
1801,318949523,74.8353,12.8639,20141017,1
1802,281531124,74.8353,12.8639,20140102,1
1803,320980813,74.8353,12.8639,20141030,1
1804,326931953,74.8353,12.8639,20141207,1
1805,283966049,74.8353,12.8639,20140129,1
1806,312856414,74.8353,12.8639,20140907,1
1807,289946369,74.8353,12.8639,20140318,1
1808,297655208,74.8353,12.8639,20140517,1
